name,timestamp,true_rating,tweet_id,dog_stage,retweet_count,favorite_count,dog_breed
Toby,2015-11-29 23:30:32,0.8,671109016219725825,,435.0,1131.0,basenji
,2015-11-29 16:01:20,1.2,670995969505435648,,290.0,1098.0,redbone
Colby,2015-11-29 05:43:44,1.0,670840546554966016,,193.0,584.0,shih-tzu
,2015-11-29 05:34:25,0.4,670838202509447168,,684.0,1096.0,
Jett,2015-11-29 05:16:59,0.7,670833812859932673,,121.0,436.0,pekinese
Amy,2015-11-29 05:11:35,1.0,670832455012716544,,213.0,726.0,malinois
,2015-11-29 04:47:03,0.2,670826280409919488,,3997.0,5478.0,
Remington,2015-11-29 04:37:03,1.2,670823764196741120,,186.0,763.0,labrador_retriever
,2015-11-29 04:32:51,1.0,670822709593571328,,93.0,602.0,chihuahua
Sage,2015-11-29 04:04:12,1.0,670815497391357952,,1520.0,3142.0,american_staffordshire_terrier
Maggie,2015-11-29 03:50:10,1.0,670811965569282048,,268.0,1115.0,basset
Andy,2015-11-29 03:33:17,1.1,670807719151067136,,489.0,1149.0,old_english_sheepdog
Mason,2015-11-29 03:20:54,1.0,670804601705242624,,948.0,1936.0,pomeranian
,2015-11-29 03:16:46,1.0,670803562457407488,,87.0,339.0,basenji
Trigger,2015-11-29 02:51:54,1.1,670797304698376195,,234.0,733.0,pembroke
Antony,2015-11-29 02:33:32,0.7,670792680469889025,,275.0,823.0,toy_poodle
,2015-11-29 02:20:29,0.9,670789397210615808,,239.0,656.0,beagle
Creg,2015-11-29 02:07:44,0.8,670786190031921152,,200.0,599.0,pembroke
,2015-11-29 01:56:48,0.1,670783437142401025,,386.0,816.0,
,2015-11-29 01:52:48,0.5,670782429121134593,,759.0,1546.0,chihuahua
Traviss,2015-11-29 01:45:22,0.7,670780561024270336,,287.0,781.0,labrador_retriever
,2015-11-29 01:35:26,1.0,670778058496974848,,72.0,324.0,pug
Vincent,2015-11-29 00:39:59,1.0,670764103623966721,,414.0,1061.0,norfolk_terrier
Gin,2015-11-29 00:06:39,0.9,670755717859713024,,109.0,435.0,keeshond
Jerry,2015-11-28 22:38:01,0.8,670733412878163972,,507.0,953.0,
Jeffrie,2015-11-28 22:15:21,1.0,670727704916926465,,354.0,820.0,
,2015-11-28 21:34:09,1.2,670717338665226240,,485.0,1191.0,pomeranian
Danny,2015-11-28 20:43:53,0.6,670704688707301377,,369.0,766.0,norwich_terrier
Ester,2015-11-28 19:51:59,0.8,670691627984359425,,242.0,588.0,shetland_sheepdog
Pluto,2015-11-28 19:04:19,0.8,670679630144274432,,277.0,743.0,ibizan_hound
Bloo,2015-11-28 18:50:15,0.8,670676092097810432,,41.0,245.0,dandie_dinmont
Phineas,2015-11-28 18:19:37,1.0,670668383499735048,,4958.0,10587.0,
,2015-11-28 05:28:09,1.0,670474236058800128,,732.0,1500.0,
Edd,2015-11-28 05:05:47,1.0,670468609693655041,,86.0,350.0,
,2015-11-28 04:54:34,0.7,670465786746662913,,543.0,962.0,
,2015-11-28 04:03:11,1.1,670452855871037440,,203.0,543.0,malamute
,2015-11-28 03:49:14,0.5,670449342516494336,,645.0,1186.0,
Paull,2015-11-28 03:31:48,1.0,670444955656130560,,1959.0,6653.0,english_springer
Koda,2015-11-28 03:21:24,1.1,670442337873600512,,197.0,636.0,sussex_spaniel
,2015-11-28 02:55:30,1.0,670435821946826752,,509.0,1042.0,basenji
Hank,2015-11-28 02:48:46,1.1,670434127938719744,,640.0,1387.0,chesapeake_bay_retriever
Sam,2015-11-28 02:45:17,1.0,670433248821026816,,111.0,325.0,giant_schnauzer
Willy,2015-11-28 02:25:32,1.1,670428280563085312,,613.0,1368.0,chow
,2015-11-28 02:20:27,0.9,670427002554466305,,160.0,518.0,toy_terrier
Herb,2015-11-28 02:00:17,1.2,670421925039075328,,624.0,1291.0,chihuahua
Damon,2015-11-28 01:54:54,1.0,670420569653809152,,309.0,623.0,
,2015-11-28 01:42:22,0.6,670417414769758208,,315.0,564.0,
Scooter,2015-11-28 01:18:21,1.2,670411370698022913,,880.0,2003.0,maltese_dog
Peanut,2015-11-28 01:08:55,1.0,670408998013820928,,221.0,553.0,
Nigel,2015-11-28 00:48:35,1.0,670403879788544000,,154.0,427.0,pug
Larry,2015-11-27 23:36:23,0.8,670385711116361728,,203.0,554.0,whippet
Daisy,2015-11-27 22:51:19,1.2,670374371102445568,,267.0,745.0,english_springer
,2015-11-27 22:01:40,0.9,670361874861563904,,66.0,326.0,
Butters,2015-11-27 20:30:30,1.0,670338931251150849,,107.0,419.0,cairn
,2015-11-27 19:11:49,1.1,670319130621435904,,1208.0,3839.0,irish_terrier
,2015-11-27 18:09:09,0.9,670303360680108032,,130.0,426.0,shetland_sheepdog
Sandra,2015-11-27 17:17:44,1.1,670290420111441920,,282.0,697.0,chihuahua
Wally,2015-11-27 04:16:59,0.9,670093938074779648,,329.0,1014.0,toy_poodle
,2015-11-27 03:47:25,1.0,670086499208155136,,246.0,691.0,german_short-haired_pointer
Fabio,2015-11-27 03:20:20,1.0,670079681849372674,,1211.0,2207.0,
Winston,2015-11-27 02:55:47,1.0,670073503555706880,,772.0,1563.0,malamute
Randall,2015-11-27 02:38:14,0.5,670069087419133954,,234.0,619.0,
Liam,2015-11-27 02:08:07,1.1,670061506722140161,,333.0,753.0,italian_greyhound
Tommy,2015-11-27 01:42:24,0.3,670055038660800512,,330.0,664.0,
Ben,2015-11-27 01:10:17,1.1,670046952931721218,,171.0,641.0,blenheim_spaniel
,2015-11-27 00:43:49,1.0,670040295598354432,,110.0,749.0,borzoi
,2015-11-27 00:31:29,0.5,670037189829525505,,269.0,584.0,
Raphael,2015-11-26 22:16:09,1.0,670003130994700288,,92.0,331.0,beagle
Zoey,2015-11-26 21:36:12,0.9,669993076832759809,,83.0,323.0,toy_poodle
,2015-11-26 20:12:29,1.0,669972011175813120,,157.0,444.0,
Julio,2015-11-26 20:04:40,1.0,669970042633789440,,59.0,302.0,miniature_pinscher
Andru,2015-11-26 18:16:16,1.1,669942763794931712,,159.0,498.0,vizsla
,2015-11-26 17:11:11,1.2,669926384437997569,,99.0,368.0,pomeranian
,2015-11-26 16:59:01,1.0,669923323644657664,,55.0,230.0,
Chester,2015-11-26 05:42:55,1.0,669753178989142016,,391.0,803.0,pembroke
Clarence,2015-11-26 05:28:02,0.8,669749430875258880,,65.0,264.0,
,2015-11-26 01:11:28,1.1,669684865554620416,,88.0,510.0,
Kloey,2015-11-26 01:07:38,1.0,669683899023405056,,110.0,385.0,pomeranian
Louie,2015-11-26 01:00:28,0.9,669682095984410625,,132.0,347.0,
Shawwn,2015-11-26 00:52:45,0.8,669680153564442624,,284.0,657.0,dalmatian
,2015-11-25 23:39:47,0.5,669661792646373376,,428.0,799.0,
Penny,2015-11-25 21:17:12,1.2,669625907762618368,,1791.0,3494.0,golden_retriever
,2015-11-25 19:46:30,1.0,669603084620980224,,358.0,941.0,maltese_dog
Skye,2015-11-25 19:25:57,1.0,669597912108789760,,150.0,507.0,eskimo_dog
,2015-11-25 18:29:39,0.6,669583744538451968,,919.0,1477.0,
Linda,2015-11-25 17:49:14,1.0,669573570759163904,,138.0,431.0,west_highland_white_terrier
Keith,2015-11-25 17:40:53,0.7,669571471778410496,,1004.0,1579.0,
Kollin,2015-11-25 17:25:28,0.9,669567591774625800,,55.0,231.0,chihuahua
,2015-11-25 17:13:02,1.0,669564461267722241,,122.0,380.0,toy_poodle
Ronduh,2015-11-25 05:52:43,1.0,669393256313184256,,75.0,362.0,cocker_spaniel
Billl,2015-11-25 04:43:02,0.6,669375718304980992,,718.0,1321.0,airedale
Oliviér,2015-11-25 04:26:12,1.0,669371483794317312,,177.0,495.0,brabancon_griffon
Chip,2015-11-25 04:11:57,1.0,669367896104181761,,149.0,455.0,basset
,2015-11-25 03:56:01,1.0,669363888236994561,,222.0,613.0,golden_retriever
Saydee,2015-11-25 03:39:17,1.1,669359674819481600,,121.0,368.0,labrador_retriever
Dug,2015-11-25 03:18:15,0.8,669354382627049472,,1262.0,2678.0,chihuahua
Tessa,2015-11-25 03:14:30,1.0,669353438988365824,,259.0,635.0,pembroke
Sully,2015-11-25 03:06:32,1.0,669351434509529089,,181.0,432.0,
Kirk,2015-11-25 01:35:25,1.2,669328503091937280,,414.0,1011.0,siberian_husky
,2015-11-25 01:30:16,1.3,669327207240699904,,115.0,571.0,golden_retriever
Ralf,2015-11-25 01:20:08,1.1,669324657376567296,,206.0,494.0,cardigan
Clarq,2015-11-24 18:11:04,0.8,669216679721873412,,401.0,1184.0,golden_retriever
Jaspers,2015-11-24 18:01:05,1.0,669214165781868544,,161.0,436.0,
Samsom,2015-11-24 17:19:36,0.9,669203728096960512,,469.0,993.0,pug
,2015-11-24 06:17:19,1.0,669037058363662336,,307.0,646.0,chihuahua
,2015-11-24 04:52:37,1.0,669015743032369152,,370.0,735.0,
Tucker,2015-11-24 04:17:01,1.2,669006782128353280,,245.0,572.0,chihuahua
Terrance,2015-11-24 03:51:38,1.1,669000397445533696,,6289.0,20667.0,pembroke
,2015-11-24 03:29:51,0.5,668994913074286592,,226.0,438.0,english_springer
Harrison,2015-11-24 03:19:43,0.8,668992363537309700,,339.0,736.0,
Bernie,2015-11-24 03:08:48,0.3,668989615043424256,,325.0,675.0,pug
,2015-11-24 03:03:06,0.7,668988183816871936,,461.0,890.0,
Ruby,2015-11-24 02:54:30,0.9,668986018524233728,,165.0,550.0,chihuahua
,2015-11-24 02:38:07,0.4,668981893510119424,,302.0,533.0,
Chaz,2015-11-24 02:29:49,1.2,668979806671884288,,343.0,790.0,golden_retriever
Jeremy,2015-11-24 02:13:25,1.1,668975677807423489,,572.0,1291.0,basset
,2015-11-24 01:42:25,1.2,668967877119254528,,22.0,146.0,
Jaycob,2015-11-24 01:11:27,1.0,668960084974809088,,236.0,699.0,chesapeake_bay_retriever
,2015-11-24 00:54:05,1.0,668955713004314625,,71.0,276.0,cocker_spaniel
Herald,2015-11-23 23:23:31,0.9,668932921458302977,,58.0,261.0,standard_poodle
Lambeau,2015-11-23 21:24:36,1.1,668902994700836864,,100.0,315.0,brittany_spaniel
Ruffles,2015-11-23 20:42:48,1.1,668892474547511297,,149.0,395.0,kelpie
Amélie,2015-11-23 19:24:02,1.1,668872652652679168,,298.0,520.0,miniature_schnauzer
Bobb,2015-11-23 18:02:38,1.1,668852170888998912,,164.0,449.0,golden_retriever
Banditt,2015-11-23 16:18:59,1.0,668826086256599040,,135.0,429.0,malinois
,2015-11-23 15:35:39,0.7,668815180734689280,,263.0,568.0,redbone
Kevon,2015-11-23 13:13:28,1.0,668779399630725120,,368.0,700.0,chesapeake_bay_retriever
Winifred,2015-11-23 04:59:42,1.1,668655139528511488,,216.0,525.0,beagle
,2015-11-23 04:21:26,1.1,668645506898350081,,521.0,879.0,
,2015-11-23 04:13:37,0.3,668643542311546881,,524.0,869.0,
Hanz,2015-11-23 04:03:57,1.0,668641109086707712,,532.0,1063.0,pug
,2015-11-23 03:46:18,1.0,668636665813057536,,481.0,1030.0,komondor
Churlie,2015-11-23 03:33:22,1.0,668633411083464705,,1603.0,2773.0,pekinese
Zeek,2015-11-23 03:25:17,0.5,668631377374486528,,310.0,707.0,miniature_schnauzer
Timofy,2015-11-23 03:09:00,0.9,668627278264475648,,111.0,312.0,french_bulldog
Maks,2015-11-23 03:02:14,1.0,668625577880875008,,129.0,382.0,groenendael
Jomathan,2015-11-23 02:52:48,1.0,668623201287675904,,750.0,1407.0,chihuahua
Kallie,2015-11-23 02:41:01,1.0,668620235289837568,,40.0,198.0,
,2015-11-23 02:19:29,0.7,668614819948453888,,313.0,610.0,
,2015-11-23 00:30:28,1.3,668587383441514497,,1055.0,1658.0,
Marvin,2015-11-22 23:12:44,1.1,668567822092664832,,52.0,241.0,shih-tzu
,2015-11-22 21:41:02,1.0,668544745690562560,,217.0,509.0,
,2015-11-22 21:31:28,1.0,668542336805281792,,211.0,448.0,american_staffordshire_terrier
Spark,2015-11-22 21:13:35,0.8,668537837512433665,,72.0,250.0,lakeland_terrier
Gòrdón,2015-11-22 20:37:34,1.2,668528771708952576,,222.0,453.0,labrador_retriever
,2015-11-22 19:13:05,1.0,668507509523615744,,102.0,320.0,basenji
Jo,2015-11-22 18:31:19,0.8,668496999348633600,,128.0,408.0,staffordshire_bullterrier
,2015-11-22 17:40:27,0.9,668484198282485761,,232.0,419.0,standard_poodle
DayZ,2015-11-22 17:23:57,1.1,668480044826800133,,144.0,452.0,labrador_retriever
,2015-11-22 16:31:42,0.4,668466899341221888,,507.0,872.0,
,2015-11-22 05:17:54,0.9,668297328638447616,,294.0,613.0,eskimo_dog
,2015-11-22 04:56:43,1.0,668291999406125056,,29.0,239.0,
Rusty,2015-11-22 04:33:59,1.1,668286279830867968,,135.0,497.0,golden_retriever
Sophie,2015-11-22 03:46:11,1.0,668274247790391296,,227.0,811.0,soft-coated_wheaten_terrier
,2015-11-22 03:24:58,1.0,668268907921326080,,233.0,548.0,pembroke
Jareld,2015-11-22 02:34:57,1.3,668256321989451776,,597.0,1288.0,pembroke
Bisquick,2015-11-22 02:03:45,0.8,668248472370458624,,473.0,967.0,chihuahua
Torque,2015-11-22 01:20:44,1.0,668237644992782336,,2806.0,6108.0,chow
,2015-11-22 00:34:50,1.0,668226093875376128,,102.0,296.0,
,2015-11-22 00:15:33,1.0,668221241640230912,,192.0,507.0,chow
Ron,2015-11-21 23:10:52,0.8,668204964695683073,,190.0,553.0,labrador_retriever
Skittles,2015-11-21 22:14:07,1.2,668190681446379520,,193.0,648.0,blenheim_spaniel
,2015-11-21 20:59:20,0.7,668171859951755264,,190.0,483.0,chihuahua
,2015-11-21 19:50:53,0.9,668154635664932864,,304.0,484.0,
,2015-11-21 19:02:04,0.2,668142349051129856,,277.0,566.0,
Alfie,2015-11-21 17:05:31,0.6,668113020489474048,,235.0,661.0,pembroke
,2015-11-21 05:26:27,0.3,667937095915278337,,773.0,1238.0,
Jiminy,2015-11-21 04:37:59,0.9,667924896115245057,,110.0,295.0,labrador_retriever
Otis,2015-11-21 04:00:28,1.0,667915453470232577,,55.0,207.0,boxer
,2015-11-21 03:44:27,0.5,667911425562669056,,298.0,482.0,
Cleopatricia,2015-11-21 03:08:47,0.9,667902449697558528,,370.0,839.0,norwegian_elkhound
Erik,2015-11-21 02:07:05,1.1,667886921285246976,,1060.0,1856.0,pomeranian
Stu,2015-11-21 01:59:37,1.0,667885044254572545,,469.0,806.0,malamute
Tedrick,2015-11-21 01:34:35,0.2,667878741721415682,,115.0,387.0,miniature_pinscher
,2015-11-21 01:15:07,1.0,667873844930215936,,396.0,620.0,
Shaggy,2015-11-21 00:46:50,1.0,667866724293877760,,1010.0,2972.0,
,2015-11-21 00:25:26,0.9,667861340749471744,,75.0,237.0,malamute
,2015-11-20 22:30:44,1.2,667832474953625600,,61.0,290.0,miniature_pinscher
Filup,2015-11-20 20:47:20,1.0,667806454573760512,,482.0,1042.0,chihuahua
,2015-11-20 20:25:43,1.2,667801013445750784,,95.0,324.0,flat-coated_retriever
,2015-11-20 19:55:30,0.8,667793409583771648,,324.0,690.0,dalmatian
,2015-11-20 19:12:01,0.9,667782464991965184,,242.0,403.0,
,2015-11-20 18:35:10,0.8,667773195014021121,,55.0,234.0,west_highland_white_terrier
Calvin,2015-11-20 18:09:16,0.9,667766675769573376,,212.0,436.0,
Olive,2015-11-20 15:36:22,1.1,667728196545200128,,146.0,374.0,kuvasz
,2015-11-20 15:20:54,0.7,667724302356258817,,313.0,474.0,
,2015-11-20 03:51:52,1.2,667550904950915073,,34.0,0.0,vizsla
,2015-11-20 03:51:47,0.5,667550882905632768,,32.0,0.0,
,2015-11-20 03:44:31,0.1,667549055577362432,,2226.0,5700.0,
George,2015-11-20 03:35:20,0.9,667546741521195010,,121.0,333.0,toy_poodle
Kial,2015-11-20 03:25:43,1.0,667544320556335104,,513.0,849.0,pomeranian
,2015-11-20 03:04:08,0.9,667538891197542400,,64.0,200.0,yorkshire_terrier
Frank,2015-11-20 02:47:56,0.8,667534815156183040,,511.0,807.0,pembroke
Naphaniel,2015-11-20 02:32:25,1.0,667530908589760512,,234.0,457.0,golden_retriever
,2015-11-20 02:08:22,1.2,667524857454854144,,1088.0,1665.0,chesapeake_bay_retriever
Dook,2015-11-20 01:39:42,0.8,667517642048163840,,188.0,362.0,italian_greyhound
,2015-11-20 01:06:48,1.2,667509364010450944,,2081.0,6677.0,beagle
Hall,2015-11-20 00:40:05,1.1,667502640335572993,,216.0,526.0,labrador_retriever
Philippe,2015-11-20 00:12:54,0.9,667495797102141441,,262.0,509.0,chihuahua
,2015-11-19 23:53:52,0.7,667491009379606528,,221.0,523.0,borzoi
,2015-11-19 22:32:36,1.1,667470559035432960,,96.0,252.0,toy_poodle
Reese,2015-11-19 21:32:34,0.7,667455448082227200,,59.0,187.0,tibetan_terrier
Cupcake,2015-11-19 21:22:56,1.1,667453023279554560,,88.0,304.0,labrador_retriever
,2015-11-19 20:44:47,0.6,667443425659232256,,561.0,767.0,
,2015-11-19 20:20:22,1.0,667437278097252352,,230.0,442.0,
,2015-11-19 20:14:03,1.2,667435689202614272,,83.0,302.0,rottweiler
Biden,2015-11-19 18:13:27,0.7,667405339315146752,,217.0,455.0,saint_bernard
Fwed,2015-11-19 17:26:08,0.8,667393430834667520,,53.0,190.0,papillon
,2015-11-19 15:49:57,1.0,667369227918143488,,159.0,358.0,
Genevieve,2015-11-19 05:24:37,0.9,667211855547486208,,239.0,480.0,golden_retriever
Joshwa,2015-11-19 04:39:35,1.1,667200525029539841,,256.0,603.0,siberian_husky
,2015-11-19 04:05:59,1.2,667192066997374976,,100.0,376.0,rottweiler
,2015-11-19 03:52:34,1.0,667188689915760640,,400.0,732.0,
Timison,2015-11-19 03:29:07,1.0,667182792070062081,,6024.0,14078.0,golden_retriever
,2015-11-19 03:10:02,0.8,667177989038297088,,55.0,188.0,vizsla
,2015-11-19 03:02:47,0.4,667176164155375616,,450.0,603.0,soft-coated_wheaten_terrier
Clarence,2015-11-19 02:58:01,0.9,667174963120574464,,79.0,237.0,toy_poodle
Kenneth,2015-11-19 02:43:18,1.0,667171260800061440,,85.0,218.0,giant_schnauzer
Churlie,2015-11-19 02:20:46,1.0,667165590075940865,,1107.0,2636.0,miniature_pinscher
Bradlay,2015-11-19 01:59:39,1.1,667160273090932737,,61.0,251.0,golden_retriever
Pipsy,2015-11-19 01:27:25,1.2,667152164079423490,,16547.0,46754.0,toy_poodle
,2015-11-19 00:32:12,1.0,667138269671505920,,2146.0,4515.0,west_highland_white_terrier
Gabe,2015-11-18 23:18:48,1.0,667119796878725120,,127.0,323.0,pembroke
Clybe,2015-11-18 21:23:57,0.7,667090893657276420,,122.0,328.0,chihuahua
Dave,2015-11-18 20:15:26,1.0,667073648344346624,,118.0,390.0,chihuahua
,2015-11-18 20:02:51,1.0,667070482143944705,,14.0,82.0,
,2015-11-18 19:43:11,0.8,667065535570550784,,44.0,162.0,
Keet,2015-11-18 19:29:52,1.0,667062181243039745,,51.0,212.0,chesapeake_bay_retriever
,2015-11-18 18:17:59,1.2,667044094246576128,,49.0,181.0,golden_retriever
Klevin,2015-11-18 16:12:51,0.9,667012601033924608,,215.0,439.0,
Carll,2015-11-18 15:07:24,1.0,666996132027977728,,91.0,239.0,rottweiler
,2015-11-18 14:18:59,1.1,666983947667116034,,954.0,2496.0,
,2015-11-18 04:35:11,0.3,666837028449972224,,540.0,794.0,
,2015-11-18 04:27:09,1.0,666835007768551424,,77.0,208.0,airedale
,2015-11-18 03:54:28,1.2,666826780179869698,,92.0,247.0,maltese_dog
Jeph,2015-11-18 03:18:55,0.9,666817836334096384,,242.0,502.0,miniature_schnauzer
Jockson,2015-11-18 02:25:23,0.8,666804364988780544,,88.0,230.0,english_setter
,2015-11-18 01:12:41,0.2,666786068205871104,,473.0,735.0,
,2015-11-18 00:55:42,1.0,666781792255496192,,183.0,375.0,italian_greyhound
Josep,2015-11-18 00:36:17,0.5,666776908487630848,,169.0,338.0,miniature_pinscher
Lugan,2015-11-17 22:06:57,1.0,666739327293083650,,64.0,229.0,miniature_poodle
,2015-11-17 19:35:19,0.8,666701168228331520,,212.0,422.0,labrador_retriever
Christoper,2015-11-17 18:56:35,0.8,666691418707132416,,46.0,185.0,german_shepherd
,2015-11-17 16:09:56,0.4,666649482315059201,,596.0,1090.0,border_collie
Jimothy,2015-11-17 15:51:26,0.9,666644823164719104,,77.0,226.0,ibizan_hound
Kreggory,2015-11-17 03:16:00,1.0,666454714377183233,,204.0,503.0,dalmatian
Scout,2015-11-17 02:46:43,0.9,666447344410484738,,19.0,99.0,curly-coated_retriever
,2015-11-17 02:06:42,0.7,666437273139982337,,44.0,119.0,chihuahua
,2015-11-17 02:00:15,1.0,666435652385423360,,51.0,160.0,chesapeake_bay_retriever
,2015-11-17 01:40:41,0.6,666430724426358785,,181.0,305.0,irish_terrier
,2015-11-17 01:30:57,0.7,666428276349472768,,79.0,159.0,pembroke
,2015-11-17 01:02:40,1.2,666421158376562688,,110.0,308.0,blenheim_spaniel
Walter,2015-11-17 00:53:15,1.0,666418789513326592,,44.0,118.0,toy_terrier
,2015-11-17 00:24:19,0.2,666411507551481857,,314.0,423.0,
,2015-11-17 00:06:54,0.7,666407126856765440,,36.0,102.0,black-and-tan_coonhound
,2015-11-16 23:23:41,0.9,666396247373291520,,80.0,161.0,chihuahua
,2015-11-16 21:54:18,1.1,666373753744588802,,86.0,178.0,soft-coated_wheaten_terrier
,2015-11-16 21:10:36,0.6,666362758909284353,,538.0,746.0,
,2015-11-16 20:32:58,0.8,666353288456101888,,71.0,210.0,malamute
,2015-11-16 20:01:42,1.0,666345417576210432,,130.0,281.0,golden_retriever
,2015-11-16 19:31:45,0.9,666337882303524864,,87.0,187.0,newfoundland
,2015-11-16 16:37:02,0.3,666293911632134144,,329.0,478.0,
,2015-11-16 15:14:19,1.1,666273097616637952,,74.0,165.0,italian_greyhound
,2015-11-16 14:57:41,1.0,666268910803644416,,32.0,99.0,
,2015-11-16 04:02:55,0.1,666104133288665088,,6164.0,13779.0,
,2015-11-16 03:55:04,1.1,666102155909144576,,11.0,75.0,english_setter
,2015-11-16 03:44:34,0.8,666099513787052032,,63.0,146.0,lhasa
,2015-11-16 03:22:39,0.9,666094000022159362,,68.0,158.0,bloodhound
,2015-11-16 02:38:37,0.6,666082916733198337,,42.0,108.0,pug
,2015-11-16 01:59:36,1.0,666073100786774016,,150.0,308.0,walker_hound
,2015-11-16 01:52:02,0.9,666071193221509120,,55.0,139.0,gordon_setter
,2015-11-16 01:22:45,1.0,666063827256086533,,202.0,456.0,golden_retriever
,2015-11-16 01:01:59,0.8,666058600524156928,,55.0,107.0,miniature_poodle
,2015-11-16 00:55:59,0.9,666057090499244032,,131.0,277.0,golden_retriever
,2015-11-16 00:49:46,1.0,666055525042405380,,226.0,419.0,chow
,2015-11-16 00:35:11,0.2,666051853826850816,,804.0,1166.0,
,2015-11-16 00:30:50,1.0,666050758794694657,,56.0,128.0,bernese_mountain_dog
,2015-11-16 00:24:50,0.5,666049248165822465,,41.0,102.0,miniature_pinscher
,2015-11-16 00:04:52,0.6,666044226329800704,,135.0,282.0,rhodesian_ridgeback
,2015-11-15 23:21:54,0.9,666033412701032449,,43.0,120.0,german_shepherd
,2015-11-15 23:05:30,0.7,666029285002620928,,45.0,124.0,redbone
,2015-11-15 22:32:08,0.8,666020888022790149,,480.0,2479.0,welsh_springer_spaniel
Cassie,2017-07-26 15:59:51,1.4,890240255349198849,,6908.0,30634.0,pembroke
Yogi,2017-07-09 21:29:42,1.2,884162670584377345,,2802.0,19566.0,german_shepherd
Grizzwald,2017-07-07 16:22:55,1.3,883360690899218434,floofer,3483.0,21778.0,chow
,2017-06-09 00:02:31,1.2,872967104147763200,,5126.0,26329.0,labrador_retriever
Napolean,2017-06-04 23:56:03,1.2,871515927908634625,,3292.0,19499.0,komondor
,2017-06-03 20:33:19,1.4,871102520638267392,,5243.0,20267.0,
Scout,2017-05-30 16:49:31,1.2,869596645499047938,,3001.0,15506.0,chihuahua
,2017-05-01 00:40:27,1.3,858843525470990336,,3427.0,15346.0,golden_retriever
Barney,2017-03-28 00:07:32,1.3,846514051647705089,,11753.0,45281.0,golden_retriever
Mimosa,2017-03-24 22:08:59,1.3,845397057150107648,,1840.0,7751.0,dandie_dinmont
Meera,2017-03-01 01:42:39,1.2,836753516572119041,,4776.0,19780.0,schipperke
,2017-02-23 01:22:14,1.3,834574053763584002,,2611.0,14046.0,golden_retriever
,2017-02-21 17:18:39,1.0,834089966724603904,,2196.0,10329.0,
Rhino,2017-02-18 17:00:10,1.3,832998151111966721,,2286.0,13674.0,boxer
Smiley,2017-02-16 17:00:25,1.4,832273440279240704,,2412.0,11642.0,pembroke
Miguel,2017-02-16 01:04:13,1.2,832032802820481025,,4826.0,18374.0,whippet
Emanuel,2017-02-15 18:54:34,1.2,831939777352105988,,6355.0,24702.0,pomeranian
Pete,2017-02-14 02:02:51,1.2,831322785565769729,,1596.0,9517.0,old_english_sheepdog
,2017-02-08 22:00:52,1.1,829449946868879360,,2101.0,10794.0,labrador_retriever
Doobert,2017-02-05 23:15:47,1.4,828381636999917570,,2300.0,13039.0,bedlington_terrier
Loki,2017-02-02 01:01:21,1.2,826958653328592898,,5211.0,22280.0,golden_retriever
Cupid,2017-02-01 17:44:55,1.3,826848821049180160,,10595.0,37628.0,great_pyrenees
Pilot,2017-01-31 17:06:32,1.2,826476773533745153,,4384.0,19043.0,german_shepherd
,2017-01-30 23:05:46,1.3,826204788643753985,,967.0,5040.0,labrador_retriever
Duchess,2017-01-18 17:07:18,1.3,821765923262631936,,1724.0,8726.0,golden_retriever
Sundance,2017-01-17 17:21:47,1.4,821407182352777218,,4532.0,12227.0,irish_setter
,2017-01-16 21:32:06,1.1,821107785811234820,,2229.0,9948.0,pomeranian
,2017-01-13 15:08:56,1.1,819924195358416896,,5088.0,13379.0,
Sunny,2017-01-11 02:21:57,1.4,819006400881917954,,19812.0,47008.0,
Bo,2017-01-11 02:15:36,1.4,819004803107983360,,38545.0,90306.0,standard_poodle
Chubbs,2016-12-28 00:52:25,1.1,813910438903693312,,1965.0,9703.0,siberian_husky
,2016-12-26 02:00:11,1.1,813202720496779264,,1893.0,9607.0,cocker_spaniel
,2016-12-25 21:00:18,1.1,813127251579564032,,3288.0,12370.0,norwegian_elkhound
Rocky,2016-12-25 19:00:02,1.1,813096984823349248,,3802.0,10978.0,great_dane
,2016-11-22 00:32:18,1.1,800859414831898624,,101.0,721.0,
Doc,2016-11-20 17:20:08,1.2,800388270626521089,floofer,2962.0,11683.0,golden_retriever
,2016-11-19 16:49:49,1.1,800018252395122689,,13892.0,29758.0,
Sobe,2016-11-18 23:35:32,1.3,799757965289017345,,2278.0,8790.0,border_collie
,2016-11-09 22:49:15,1.2,796484825502875648,,1862.0,7943.0,cocker_spaniel
,2016-11-07 03:14:10,1.3,795464331001561088,,25029.0,52117.0,golden_retriever
Rizzo,2016-10-13 00:29:39,1.3,786363235746385920,,3690.0,11385.0,golden_retriever
Deacon,2016-10-03 01:00:34,1.1,782747134529531904,,1471.0,7791.0,golden_retriever
Sampson,2016-10-01 19:47:08,1.2,782305867769217024,,5844.0,17369.0,briard
Combo,2016-09-30 00:41:48,1.1,781655249211752448,,1176.0,4168.0,
,2016-09-25 16:00:13,1.0,780074436359819264,,5212.0,12744.0,
,2016-09-15 00:36:55,1.3,776218204058357768,floofer,16642.0,31164.0,samoyed
Anakin,2016-09-13 16:30:07,1.1,775733305207554048,,4167.0,14387.0,
Finley,2016-09-12 16:05:54,1.1,775364825476165632,,3114.0,7703.0,beagle
,2016-09-03 03:13:29,1.3,771908950375665664,,1982.0,6824.0,
